simpanan_ref,koperasi_ref,anggota_ref,periode_pembayaran,jumlah_simpanan,status,dibuat_pada,dibayar_pada
SIMPAN-EC37087BA948,KOP-5D4CC49511DA,AGT-7C51FD840708,Simpanan Pokok,100000,UNPAID,2025-06-10 19:23:30,2025-10-21 16:20:52
SIMPAN-4777D172502C,KOP-5D4CC49511DA,AGT-7C51FD840708,Simpanan Pokok,50000,PAID,2025-02-15 08:49:50,2025-03-23 08:01:04
SIMPAN-5E70F9D2591F,KOP-5D4CC49511DA,AGT-7C51FD840708,Simpanan Pokok,100000,UNPAID,2026-04-17 03:19:09,2025-06-21 07:37:53
SIMPAN-B0B2BE952857,KOP-5D4CC49511DA,AGT-E96533E863B4,Simpanan Wajib,25000,UNPAID,2025-09-07 05:26:40,2025-01-07 18:24:58
SIMPAN-2363F47F1E92,KOP-5D4CC49511DA,AGT-E96533E863B4,Simpanan Wajib,50000,UNPAID,2025-08-20 09:46:50,2026-03-25 02:54:44
SIMPAN-CB2C493EA1F0,KOP-5D4CC49511DA,AGT-E96533E863B4,Simpanan Pokok,50000,PAID,2025-08-22 08:04:40,2025-09-30 23:13:08
SIMPAN-EEE1D1935833,KOP-5D4CC49511DA,AGT-E96533E863B4,Simpanan Wajib,100000,UNPAID,2026-01-13 17:29:18,2025-09-06 12:27:22
SIMPAN-1F83E79FBFE2,KOP-5D4CC49511DA,AGT-045D25CF25FA,Simpanan Pokok,25000,UNPAID,2025-12-19 16:19:01,2025-01-24 11:21:57
SIMPAN-3F087F32ADA7,KOP-5D4CC49511DA,AGT-045D25CF25FA,Simpanan Pokok,50000,PAID,2025-06-06 12:03:13,2025-12-17 12:17:49
SIMPAN-C590CBFEAA72,KOP-5D4CC49511DA,AGT-262D46351421,Simpanan Pokok,100000,PAID,2025-12-18 13:50:22,2025-01-11 10:48:51
SIMPAN-6DC11B20F5B1,KOP-5D4CC49511DA,AGT-262D46351421,Simpanan Wajib,100000,UNPAID,2025-09-28 15:42:02,2026-05-27 08:18:39
SIMPAN-F9BDB9AAE2B0,KOP-5D4CC49511DA,AGT-262D46351421,Simpanan Pokok,25000,UNPAID,2025-07-02 22:42:16,2025-03-14 05:56:09
SIMPAN-10074932CA4C,KOP-5D4CC49511DA,AGT-262D46351421,Simpanan Wajib,100000,UNPAID,2025-12-05 12:49:30,2026-04-22 15:56:10
SIMPAN-E5C8A6FE5079,KOP-5D4CC49511DA,AGT-8CB30614925A,Simpanan Wajib,25000,PAID,2025-03-29 04:41:18,2025-02-18 08:12:22
SIMPAN-EB1268AAE2C5,KOP-5D4CC49511DA,AGT-8CB30614925A,Simpanan Pokok,100000,UNPAID,2025-01-30 04:16:18,2025-09-05 18:22:12
SIMPAN-98ADDB891718,KOP-5D4CC49511DA,AGT-8CB30614925A,Simpanan Wajib,25000,PAID,2025-05-28 19:49:02,2025-08-18 09:01:13
SIMPAN-8F4A73E4C9B5,KOP-5D4CC49511DA,AGT-8CB30614925A,Simpanan Wajib,50000,UNPAID,2025-02-24 11:40:04,2025-03-19 01:23:25
SIMPAN-CD454B704811,KOP-5D4CC49511DA,AGT-8CB30614925A,Simpanan Pokok,25000,PAID,2025-08-12 07:31:33,2026-04-14 10:12:06
SIMPAN-A16AEC9BAAF1,KOP-5D4CC49511DA,AGT-012E14B727E8,Simpanan Wajib,50000,PAID,2025-12-15 20:41:34,2025-12-18 22:16:04
SIMPAN-CD3823BB9E7F,KOP-5D4CC49511DA,AGT-012E14B727E8,Simpanan Wajib,50000,PAID,2025-12-17 11:48:14,2025-09-03 22:54:29
SIMPAN-B140C54FE19F,KOP-5D4CC49511DA,AGT-012E14B727E8,Simpanan Wajib,25000,UNPAID,2025-03-26 16:07:59,2025-04-28 10:56:09
SIMPAN-E01EC955F78D,KOP-5D4CC49511DA,AGT-012E14B727E8,Simpanan Wajib,50000,PAID,2025-08-18 22:43:43,2025-12-20 05:50:30
SIMPAN-EFE8CFE5E183,KOP-5D4CC49511DA,AGT-312D8B553556,Simpanan Wajib,50000,PAID,2025-03-03 07:26:45,2025-02-11 04:56:01
SIMPAN-3FE339E74205,KOP-5D4CC49511DA,AGT-312D8B553556,Simpanan Wajib,100000,PAID,2025-09-26 16:51:56,2025-07-27 00:56:11
SIMPAN-2ED06562EF91,KOP-5D4CC49511DA,AGT-312D8B553556,Simpanan Pokok,50000,PAID,2025-07-13 13:11:37,2025-09-05 06:16:24
SIMPAN-2C8D2E59F692,KOP-5D4CC49511DA,AGT-4592D88D54BF,Simpanan Wajib,100000,UNPAID,2025-06-18 12:52:24,2026-05-05 20:48:50
SIMPAN-1C26FC7B2C43,KOP-5D4CC49511DA,AGT-B5A115E92E9A,Simpanan Pokok,25000,PAID,2025-11-06 08:29:29,2025-09-26 18:17:22
SIMPAN-A8FE5100549C,KOP-5D4CC49511DA,AGT-B5A115E92E9A,Simpanan Wajib,50000,PAID,2025-07-26 07:48:13,2026-03-19 06:24:15
SIMPAN-EEB76FDD85FC,KOP-5D4CC49511DA,AGT-B5A115E92E9A,Simpanan Wajib,50000,UNPAID,2026-03-02 03:10:27,2025-07-10 17:58:13
SIMPAN-83E714B17808,KOP-5D4CC49511DA,AGT-B5A115E92E9A,Simpanan Pokok,50000,PAID,2025-04-29 04:14:29,2025-06-04 00:56:37
SIMPAN-D8084708D708,KOP-5D4CC49511DA,AGT-B5A115E92E9A,Simpanan Pokok,100000,PAID,2025-07-28 18:17:43,2025-03-27 08:08:52
SIMPAN-453E1D517519,KOP-5D4CC49511DA,AGT-C09EDEC87CFE,Simpanan Pokok,100000,UNPAID,2025-02-06 18:40:57,2025-06-07 02:33:08
SIMPAN-AB49B508A4BA,KOP-5D4CC49511DA,AGT-C09EDEC87CFE,Simpanan Pokok,25000,PAID,2026-02-06 20:26:48,2025-07-31 03:25:33
SIMPAN-BC7F5A7240BB,KOP-5D4CC49511DA,AGT-C09EDEC87CFE,Simpanan Wajib,25000,PAID,2026-03-18 22:47:35,2026-02-13 17:48:21
SIMPAN-B8B7B0DAA738,KOP-5D4CC49511DA,AGT-C09EDEC87CFE,Simpanan Pokok,50000,UNPAID,2025-03-12 17:37:52,2025-03-29 00:24:47
SIMPAN-8FC08E095A98,KOP-5D4CC49511DA,AGT-C09EDEC87CFE,Simpanan Pokok,100000,UNPAID,2025-04-05 22:30:52,2025-04-28 18:25:45
SIMPAN-2E7313894ECB,KOP-289256142138,AGT-C4FD76603CA3,Simpanan Wajib,100000,PAID,2025-06-13 18:55:09,2025-08-25 16:56:34
SIMPAN-126A4653980F,KOP-289256142138,AGT-C4FD76603CA3,Simpanan Pokok,25000,PAID,2025-06-30 06:46:50,2025-12-12 21:06:26
SIMPAN-4783A8579543,KOP-289256142138,AGT-E9AC1A340B77,Simpanan Pokok,25000,PAID,2025-05-07 23:01:11,2026-06-11 07:39:56
SIMPAN-3BE07F4FF608,KOP-289256142138,AGT-E9AC1A340B77,Simpanan Wajib,50000,PAID,2025-03-26 04:39:21,2026-01-04 23:30:29
SIMPAN-A54136E86EE1,KOP-289256142138,AGT-1BA062B5B4F3,Simpanan Wajib,50000,UNPAID,2026-01-01 11:11:00,2025-11-06 05:14:44
SIMPAN-00EEB5C05024,KOP-289256142138,AGT-1BA062B5B4F3,Simpanan Pokok,50000,PAID,2025-08-16 16:52:40,2025-06-11 15:50:26
SIMPAN-4AA9697CB712,KOP-289256142138,AGT-1BA062B5B4F3,Simpanan Wajib,25000,PAID,2025-07-31 05:17:46,2026-04-07 07:13:00
SIMPAN-A7747376BF93,KOP-289256142138,AGT-1BA062B5B4F3,Simpanan Wajib,100000,UNPAID,2026-01-07 22:27:17,2025-07-29 09:34:41
SIMPAN-2BFFF7FCC964,KOP-289256142138,AGT-3E2A66368C96,Simpanan Wajib,100000,UNPAID,2026-03-07 12:34:38,2026-01-07 02:56:17
SIMPAN-FA90E38D85EE,KOP-289256142138,AGT-3E2A66368C96,Simpanan Pokok,25000,PAID,2025-01-12 14:25:20,2026-03-23 15:48:57
SIMPAN-C26A452C49AF,KOP-289256142138,AGT-3E2A66368C96,Simpanan Wajib,100000,UNPAID,2025-02-07 14:40:57,2026-04-14 08:07:29
SIMPAN-5B7FE2A416A8,KOP-289256142138,AGT-3E2A66368C96,Simpanan Wajib,50000,PAID,2026-04-28 03:24:31,2025-11-01 20:41:20
SIMPAN-AF79E6C19D6A,KOP-289256142138,AGT-3E2A66368C96,Simpanan Wajib,25000,PAID,2026-01-02 22:24:52,2025-04-02 00:02:07
SIMPAN-BBCFBC46C525,KOP-289256142138,AGT-E35C3C1DDFA1,Simpanan Wajib,25000,UNPAID,2025-09-21 22:23:40,2025-12-11 21:43:01
SIMPAN-B2071D349976,KOP-289256142138,AGT-E35C3C1DDFA1,Simpanan Wajib,25000,PAID,2025-12-23 11:39:53,2025-10-20 15:06:03
SIMPAN-471540263564,KOP-289256142138,AGT-E35C3C1DDFA1,Simpanan Wajib,50000,UNPAID,2026-01-12 07:13:22,2025-03-18 17:06:34
SIMPAN-703CC5CD495F,KOP-289256142138,AGT-E35C3C1DDFA1,Simpanan Pokok,100000,PAID,2025-08-11 01:08:24,2025-02-24 05:26:50
SIMPAN-46F373F59705,KOP-289256142138,AGT-E35C3C1DDFA1,Simpanan Pokok,25000,UNPAID,2025-05-30 17:01:47,2025-07-28 13:50:29
SIMPAN-DA538E116B2C,KOP-289256142138,AGT-BCC9968018CA,Simpanan Wajib,25000,PAID,2025-05-07 01:12:55,2025-01-11 11:00:31
SIMPAN-B5517B7929A5,KOP-289256142138,AGT-BCC9968018CA,Simpanan Wajib,50000,UNPAID,2025-01-24 16:06:21,2025-08-01 05:36:58
SIMPAN-2795169B3326,KOP-289256142138,AGT-BCC9968018CA,Simpanan Wajib,50000,PAID,2026-04-04 20:18:08,2025-07-22 17:04:36
SIMPAN-69B6AEAC34ED,KOP-289256142138,AGT-BCC9968018CA,Simpanan Wajib,100000,PAID,2025-10-14 03:19:35,2026-05-11 15:40:58
SIMPAN-405708D9F0FF,KOP-289256142138,AGT-3B283A041D9A,Simpanan Wajib,50000,PAID,2025-08-07 08:30:45,2026-03-28 19:59:31
SIMPAN-BBE79E8FE127,KOP-289256142138,AGT-3B283A041D9A,Simpanan Pokok,100000,UNPAID,2025-11-30 04:45:40,2026-05-29 20:50:51
SIMPAN-08EB5388A53D,KOP-289256142138,AGT-3B283A041D9A,Simpanan Pokok,100000,PAID,2026-02-03 15:54:04,2025-12-20 03:11:58
SIMPAN-AA7CE658A415,KOP-289256142138,AGT-3B283A041D9A,Simpanan Pokok,50000,UNPAID,2025-11-07 16:21:38,2026-03-30 03:17:51
SIMPAN-23E362BCEC25,KOP-289256142138,AGT-2DAFC2753775,Simpanan Pokok,100000,PAID,2025-03-01 05:27:14,2025-09-03 01:38:28
SIMPAN-3BBB1A496FD8,KOP-289256142138,AGT-2DAFC2753775,Simpanan Wajib,50000,PAID,2025-06-19 09:39:22,2025-08-16 10:51:21
SIMPAN-534DF44DEA0C,KOP-289256142138,AGT-2DAFC2753775,Simpanan Pokok,50000,PAID,2026-06-26 14:46:15,2025-12-04 06:26:14
SIMPAN-5E904245D5FA,KOP-289256142138,AGT-2DAFC2753775,Simpanan Pokok,25000,PAID,2025-12-31 14:09:30,2025-02-02 08:33:39
SIMPAN-0AC19E2F4C96,KOP-289256142138,AGT-25A6D309E93B,Simpanan Wajib,50000,PAID,2026-04-16 15:40:01,2025-05-06 23:55:23
SIMPAN-B2568FCA426A,KOP-289256142138,AGT-25A6D309E93B,Simpanan Pokok,50000,PAID,2025-07-10 06:27:34,2025-04-29 12:18:26
SIMPAN-699DAD18C018,KOP-289256142138,AGT-25A6D309E93B,Simpanan Pokok,25000,UNPAID,2026-02-19 11:23:46,2025-12-26 20:04:13
SIMPAN-6F5001604E54,KOP-289256142138,AGT-25A6D309E93B,Simpanan Wajib,100000,UNPAID,2025-03-13 23:14:46,2025-02-15 01:32:38
SIMPAN-2CE09E09F614,KOP-289256142138,AGT-99222333E45C,Simpanan Pokok,25000,UNPAID,2025-12-13 17:32:46,2025-07-17 18:53:01
SIMPAN-F867B8C70EC7,KOP-289256142138,AGT-938E0C4788BB,Simpanan Pokok,25000,PAID,2026-01-18 01:19:02,2025-12-31 12:14:05
SIMPAN-FC31E3A6A64E,KOP-289256142138,AGT-938E0C4788BB,Simpanan Pokok,100000,PAID,2025-08-16 20:59:08,2026-02-26 19:22:43
SIMPAN-0102057100B2,KOP-289256142138,AGT-938E0C4788BB,Simpanan Wajib,25000,UNPAID,2026-03-20 17:55:47,2025-03-20 17:35:11
SIMPAN-BF40329964AB,KOP-289256142138,AGT-938E0C4788BB,Simpanan Pokok,100000,PAID,2025-11-15 22:13:15,2025-06-01 21:45:08
SIMPAN-7DA4FF9F5F29,KOP-289256142138,AGT-938E0C4788BB,Simpanan Pokok,100000,PAID,2026-01-10 00:37:43,2026-05-18 03:41:32
SIMPAN-0CE75CE2B6BC,KOP-289256142138,AGT-DF5538F35657,Simpanan Pokok,50000,UNPAID,2025-03-16 17:09:19,2026-05-23 13:13:27
SIMPAN-5EB4C1BE965F,KOP-289256142138,AGT-156FC8105CE7,Simpanan Wajib,100000,PAID,2025-03-17 15:37:52,2025-11-22 17:51:15
SIMPAN-4B698CE6EE3C,KOP-289256142138,AGT-98531FCB3993,Simpanan Wajib,100000,UNPAID,2025-05-19 02:10:07,2026-03-16 05:29:05
SIMPAN-0D494C2A64E6,KOP-289256142138,AGT-98531FCB3993,Simpanan Pokok,25000,PAID,2025-12-16 21:50:47,2026-03-17 20:12:21
SIMPAN-5509A625F855,KOP-289256142138,AGT-98531FCB3993,Simpanan Pokok,25000,UNPAID,2026-02-01 23:03:23,2025-04-21 20:46:45
SIMPAN-0578280A029C,KOP-289256142138,AGT-98531FCB3993,Simpanan Wajib,100000,PAID,2025-10-23 13:04:55,2025-02-01 12:30:59
SIMPAN-A0EC69E0A311,KOP-289256142138,AGT-98531FCB3993,Simpanan Pokok,25000,PAID,2025-05-25 01:46:56,2025-08-11 15:22:17
SIMPAN-AD4CD18C5F45,KOP-289256142138,AGT-579C0A3BC20D,Simpanan Wajib,50000,UNPAID,2025-11-30 09:35:52,2025-10-15 20:36:31
SIMPAN-6618DD299D79,KOP-289256142138,AGT-579C0A3BC20D,Simpanan Wajib,25000,PAID,2025-01-12 21:30:14,2025-12-07 18:15:32
SIMPAN-C77683BB5439,KOP-289256142138,AGT-19AA16C6DD03,Simpanan Pokok,50000,UNPAID,2026-01-03 16:32:26,2026-03-30 15:41:42
SIMPAN-31C9EACBFBB0,KOP-289256142138,AGT-19AA16C6DD03,Simpanan Pokok,50000,PAID,2026-07-01 10:28:23,2026-04-11 14:47:26
SIMPAN-944FBB61ACF6,KOP-289256142138,AGT-AA77D323D459,Simpanan Wajib,100000,PAID,2025-05-18 14:06:19,2025-05-13 22:09:50
SIMPAN-FD0D1A4F4526,KOP-289256142138,AGT-AA77D323D459,Simpanan Wajib,50000,PAID,2025-05-04 14:12:28,2026-02-01 04:59:30
SIMPAN-AB1F5CB9ACC6,KOP-289256142138,AGT-AA77D323D459,Simpanan Wajib,50000,PAID,2025-07-14 11:13:48,2026-06-19 04:38:28
SIMPAN-1AD5B2F02CC2,KOP-289256142138,AGT-AA77D323D459,Simpanan Wajib,50000,UNPAID,2026-02-27 17:35:23,2025-02-17 04:32:55
SIMPAN-A2C90AD78911,KOP-289256142138,AGT-5BCA84CA40AF,Simpanan Pokok,50000,PAID,2025-12-16 14:12:34,2025-02-04 00:01:30
SIMPAN-0D3D087695D9,KOP-289256142138,AGT-5BCA84CA40AF,Simpanan Wajib,100000,UNPAID,2025-11-13 21:51:09,2026-02-04 02:16:34
SIMPAN-90D8E535E832,KOP-289256142138,AGT-7B999609056F,Simpanan Pokok,50000,UNPAID,2025-08-24 10:29:29,2025-06-02 08:49:05
SIMPAN-14CD6E4A097E,KOP-289256142138,AGT-7B999609056F,Simpanan Pokok,25000,UNPAID,2025-05-07 00:14:28,2025-03-29 05:20:52
SIMPAN-2A2498765AD3,KOP-289256142138,AGT-7B999609056F,Simpanan Wajib,50000,UNPAID,2025-08-20 03:58:07,2025-10-11 23:19:34
SIMPAN-4B9EE7A6B124,KOP-289256142138,AGT-7B999609056F,Simpanan Pokok,50000,PAID,2026-05-13 18:38:28,2025-08-16 09:39:25
SIMPAN-03FAD2A05A76,KOP-289256142138,AGT-044B074F4991,Simpanan Pokok,25000,UNPAID,2026-01-28 05:28:59,2025-11-15 05:55:15
SIMPAN-1344A5CF2C14,KOP-289256142138,AGT-D025400CF371,Simpanan Pokok,25000,UNPAID,2026-05-21 22:48:32,2025-06-02 11:27:10
SIMPAN-115E5BF37C5A,KOP-289256142138,AGT-D025400CF371,Simpanan Wajib,50000,UNPAID,2025-07-10 04:40:11,2025-11-26 07:22:35
SIMPAN-74C8E064E410,KOP-289256142138,AGT-D025400CF371,Simpanan Wajib,25000,PAID,2026-04-23 19:09:54,2025-07-11 20:09:13
SIMPAN-518A37D96C1F,KOP-289256142138,AGT-D025400CF371,Simpanan Pokok,50000,PAID,2025-09-13 09:09:59,2025-12-11 13:18:29
SIMPAN-5B51F0566A58,KOP-289256142138,AGT-D025400CF371,Simpanan Pokok,100000,UNPAID,2026-06-24 06:47:49,2026-06-08 17:10:30
SIMPAN-1F2EB4460BCE,KOP-289256142138,AGT-389F05F5590E,Simpanan Pokok,100000,PAID,2025-11-17 07:33:31,2025-03-15 07:49:59
SIMPAN-94E84429FE68,KOP-289256142138,AGT-389F05F5590E,Simpanan Wajib,100000,PAID,2025-07-14 03:44:24,2026-01-16 04:57:40
SIMPAN-93053832FA68,KOP-289256142138,AGT-1AC127A990EE,Simpanan Wajib,50000,PAID,2026-04-18 11:21:19,2025-10-05 07:27:15
SIMPAN-36BB8576B1E0,KOP-289256142138,AGT-1AC127A990EE,Simpanan Pokok,25000,UNPAID,2026-05-06 03:31:12,2025-05-06 13:11:43
SIMPAN-3DCC9A451F1C,KOP-289256142138,AGT-6E152E96A47A,Simpanan Wajib,50000,UNPAID,2025-12-31 20:04:52,2026-02-28 22:49:28
SIMPAN-D36E5404433A,KOP-289256142138,AGT-6E152E96A47A,Simpanan Pokok,100000,UNPAID,2026-06-21 18:26:39,2025-04-05 17:20:11
SIMPAN-E7AF18A09168,KOP-289256142138,AGT-6E152E96A47A,Simpanan Wajib,25000,UNPAID,2025-05-14 04:12:32,2026-01-11 20:51:03
SIMPAN-C39D1125958B,KOP-289256142138,AGT-6E152E96A47A,Simpanan Pokok,50000,UNPAID,2025-09-19 07:54:48,2026-04-13 15:54:52
SIMPAN-3CD7483B3DF9,KOP-289256142138,AGT-6E152E96A47A,Simpanan Pokok,100000,PAID,2026-05-18 10:30:09,2025-02-16 07:40:11
SIMPAN-D39024752A6F,KOP-289256142138,AGT-B1D8458ECC2A,Simpanan Pokok,50000,UNPAID,2026-04-20 11:16:26,2026-04-16 17:10:13
SIMPAN-6366CAF3E121,KOP-289256142138,AGT-B1D8458ECC2A,Simpanan Wajib,50000,PAID,2026-04-16 00:39:19,2025-08-15 14:39:41
SIMPAN-45B8817481AF,KOP-289256142138,AGT-B1D8458ECC2A,Simpanan Wajib,50000,PAID,2026-02-16 00:27:21,2025-01-04 16:21:28
SIMPAN-B31E9EE7B603,KOP-289256142138,AGT-B1D8458ECC2A,Simpanan Wajib,100000,PAID,2025-06-15 20:00:40,2025-06-08 04:22:27
SIMPAN-55E637ACF01D,KOP-289256142138,AGT-B1D8458ECC2A,Simpanan Pokok,100000,UNPAID,2025-05-11 04:24:09,2025-08-06 18:19:47
SIMPAN-88645E38CF13,KOP-289256142138,AGT-E5FE09F22EB2,Simpanan Pokok,100000,PAID,2026-02-16 14:35:45,2026-02-11 01:10:54
SIMPAN-E505031EB13C,KOP-289256142138,AGT-E5FE09F22EB2,Simpanan Wajib,100000,PAID,2025-08-26 03:26:26,2025-07-06 07:22:06
SIMPAN-C69DEE0701C8,KOP-289256142138,AGT-E5FE09F22EB2,Simpanan Wajib,100000,PAID,2025-07-30 12:22:51,2026-06-18 10:05:22
SIMPAN-67136A8B007D,KOP-289256142138,AGT-E5FE09F22EB2,Simpanan Pokok,25000,UNPAID,2025-11-13 15:45:53,2025-12-26 03:34:15
SIMPAN-7ACA464E2520,KOP-289256142138,AGT-E9951334EFAB,Simpanan Pokok,100000,PAID,2025-12-13 21:05:41,2025-12-25 13:09:33
SIMPAN-1D719A48214D,KOP-289256142138,AGT-356796A29355,Simpanan Wajib,50000,UNPAID,2026-05-20 17:20:21,2026-05-15 13:19:46
SIMPAN-CA62D3AF697F,KOP-289256142138,AGT-356796A29355,Simpanan Pokok,50000,UNPAID,2026-03-12 02:37:04,2025-08-02 11:14:08
SIMPAN-F3524D5F8C88,KOP-289256142138,AGT-356796A29355,Simpanan Pokok,50000,PAID,2025-03-16 21:17:34,2025-12-21 08:00:43
SIMPAN-3A73D1DBE561,KOP-289256142138,AGT-356796A29355,Simpanan Pokok,100000,UNPAID,2025-11-01 06:31:22,2026-03-19 17:53:27
SIMPAN-FF4055D9F085,KOP-289256142138,AGT-9DE9E0013E0F,Simpanan Pokok,50000,PAID,2025-07-07 07:14:18,2026-02-27 09:08:34
SIMPAN-EE1F31A4117C,KOP-289256142138,AGT-9DE9E0013E0F,Simpanan Wajib,100000,PAID,2025-03-18 09:31:21,2025-01-14 03:10:07
SIMPAN-1F9788B57935,KOP-289256142138,AGT-9DE9E0013E0F,Simpanan Pokok,100000,UNPAID,2026-02-08 03:32:26,2026-01-29 09:06:19
SIMPAN-85200759C2D4,KOP-289256142138,AGT-9DE9E0013E0F,Simpanan Wajib,100000,UNPAID,2025-01-19 11:21:16,2025-04-02 12:28:28
SIMPAN-5E55946FE067,KOP-289256142138,AGT-9DE9E0013E0F,Simpanan Wajib,25000,UNPAID,2025-01-28 13:53:13,2026-04-11 22:19:19
SIMPAN-3983FC4D3C15,KOP-289256142138,AGT-1A0BEE0C16F4,Simpanan Pokok,25000,PAID,2026-06-06 14:05:18,2026-03-26 05:45:39
SIMPAN-9BB57A98BF6F,KOP-289256142138,AGT-1A0BEE0C16F4,Simpanan Wajib,50000,UNPAID,2026-04-26 03:46:13,2026-01-08 13:10:36
SIMPAN-F4AE90A153F0,KOP-289256142138,AGT-069EB437E02F,Simpanan Wajib,100000,PAID,2026-02-21 18:30:35,2026-03-07 02:17:16
SIMPAN-BBE6A7C10969,KOP-289256142138,AGT-069EB437E02F,Simpanan Pokok,100000,PAID,2026-05-01 07:17:55,2025-12-22 18:14:21
SIMPAN-A35301CC5B28,KOP-289256142138,AGT-069EB437E02F,Simpanan Wajib,50000,UNPAID,2025-10-28 07:44:17,2025-07-19 14:57:14
SIMPAN-9CFDED00692C,KOP-289256142138,AGT-069EB437E02F,Simpanan Wajib,50000,PAID,2025-02-22 06:07:28,2026-01-27 07:18:34
SIMPAN-3EB05FFFFBCC,KOP-289256142138,AGT-069EB437E02F,Simpanan Pokok,50000,PAID,2026-05-20 23:57:06,2026-03-11 12:46:00
SIMPAN-645B4A9F6871,KOP-289256142138,AGT-131260E581E0,Simpanan Wajib,100000,PAID,2025-05-13 09:13:05,2025-01-25 13:16:21
SIMPAN-69FCAA1ADFEB,KOP-289256142138,AGT-131260E581E0,Simpanan Pokok,50000,PAID,2025-06-23 21:51:50,2025-01-06 20:21:29
SIMPAN-3C108F3B8B62,KOP-289256142138,AGT-131260E581E0,Simpanan Wajib,100000,UNPAID,2026-06-21 22:15:03,2026-02-12 11:27:44
SIMPAN-7EC34B6B1510,KOP-289256142138,AGT-63EE5D041AB4,Simpanan Wajib,50000,UNPAID,2025-07-13 06:47:28,2025-05-04 09:01:03
SIMPAN-8C6ADDD72BF4,KOP-289256142138,AGT-63EE5D041AB4,Simpanan Wajib,100000,PAID,2025-11-07 19:06:34,2025-02-13 10:04:27
SIMPAN-CF13A4C3E174,KOP-289256142138,AGT-F63E81DB4CD1,Simpanan Wajib,50000,UNPAID,2025-08-24 19:24:16,2026-04-08 22:59:50
SIMPAN-4784B94E41F5,KOP-289256142138,AGT-F63E81DB4CD1,Simpanan Wajib,25000,PAID,2025-10-26 14:21:56,2026-04-24 10:14:08
SIMPAN-B311F88B3C7B,KOP-289256142138,AGT-F320DD692519,Simpanan Pokok,25000,UNPAID,2026-05-16 15:52:55,2025-02-15 17:34:59
SIMPAN-14F04B81FA24,KOP-289256142138,AGT-41892EE6D0F1,Simpanan Wajib,50000,PAID,2025-11-26 16:16:53,2026-01-16 09:48:55
SIMPAN-CF0CEE77EB83,KOP-289256142138,AGT-830CBC5B0F4D,Simpanan Wajib,25000,UNPAID,2025-05-03 05:49:21,2025-07-06 08:42:26
SIMPAN-80634AF06BA1,KOP-BBCA966C8835,AGT-1E0612356652,Simpanan Wajib,50000,PAID,2025-02-14 06:23:27,2025-08-15 07:19:37
SIMPAN-D19E958F3D9B,KOP-BBCA966C8835,AGT-1E0612356652,Simpanan Wajib,25000,PAID,2025-12-31 12:22:12,2026-06-07 00:48:25
SIMPAN-3CECEC878E62,KOP-BBCA966C8835,AGT-1E0612356652,Simpanan Wajib,25000,PAID,2026-04-10 11:51:51,2025-12-06 12:19:11
SIMPAN-7091523D448C,KOP-BBCA966C8835,AGT-1E0612356652,Simpanan Pokok,50000,PAID,2025-05-23 01:58:16,2025-09-05 14:45:08
SIMPAN-31B7B9FDDD39,KOP-BBCA966C8835,AGT-BEC2C91F340D,Simpanan Pokok,100000,UNPAID,2025-04-04 13:56:49,2026-04-10 21:48:09
SIMPAN-FAF67E3A61C5,KOP-BBCA966C8835,AGT-BEC2C91F340D,Simpanan Pokok,25000,PAID,2026-01-09 06:49:52,2025-08-24 08:25:23
SIMPAN-748A78435C28,KOP-BBCA966C8835,AGT-BCD10ABE1997,Simpanan Pokok,25000,PAID,2025-10-05 06:25:52,2026-02-10 09:39:02
SIMPAN-793B4BA5F42B,KOP-BBCA966C8835,AGT-BCD10ABE1997,Simpanan Wajib,100000,UNPAID,2025-12-09 22:52:03,2025-12-05 04:01:06
SIMPAN-EE39E406778F,KOP-BBCA966C8835,AGT-BCD10ABE1997,Simpanan Pokok,25000,UNPAID,2025-02-05 11:05:22,2025-03-12 23:45:17
SIMPAN-C6F1E2A27D0E,KOP-BBCA966C8835,AGT-BCD10ABE1997,Simpanan Pokok,50000,UNPAID,2025-11-09 19:49:12,2026-06-01 01:11:36
SIMPAN-A3A057AB7D2A,KOP-BBCA966C8835,AGT-BCD10ABE1997,Simpanan Wajib,25000,PAID,2025-08-15 06:55:51,2025-10-19 14:14:55
SIMPAN-31FAA68523BE,KOP-BBCA966C8835,AGT-0D3C6408B3A8,Simpanan Pokok,50000,PAID,2025-02-03 23:17:38,2025-05-31 03:29:28
SIMPAN-1A9A3EA4A2E1,KOP-BBCA966C8835,AGT-0D3C6408B3A8,Simpanan Wajib,25000,UNPAID,2025-10-04 16:03:01,2025-03-04 04:03:10
SIMPAN-2CBEEA5B786D,KOP-BBCA966C8835,AGT-0D3C6408B3A8,Simpanan Pokok,50000,UNPAID,2025-06-23 20:05:25,2025-08-18 07:43:29
SIMPAN-3F301BE65F58,KOP-BBCA966C8835,AGT-5325F0EC5BA3,Simpanan Wajib,100000,PAID,2025-09-02 01:06:41,2025-03-12 02:04:58
SIMPAN-26F071041D96,KOP-BBCA966C8835,AGT-A9211D3DB8A6,Simpanan Wajib,100000,PAID,2025-02-14 14:02:35,2025-12-25 22:55:07
SIMPAN-F48C2A8DA342,KOP-BBCA966C8835,AGT-A9211D3DB8A6,Simpanan Wajib,50000,PAID,2025-12-09 20:47:13,2025-07-27 13:25:14
SIMPAN-4E738CE633F1,KOP-BBCA966C8835,AGT-A9211D3DB8A6,Simpanan Wajib,25000,UNPAID,2026-05-25 13:54:55,2026-01-13 00:14:39
